0,0
-7.41194273176419e-07,-7.41194273176419e-07
-2.65523616959495e-05,-2.65523616959495e-05
-0.000691668191907324,-0.000691668191907324
-0.0155259908304119,-0.0155259908304119
-0.0444269562589946,-0.0444269562589946
-0.150060378190996,-0.150060378190996
-0.165159422190118,-0.165159422190118
-0.216610550280314,-0.216610550280314
-0.228927554722659,-0.228927554722659
-0.185834128021639,-0.185834128021639
-0.0594449546317082,-0.0594449546317082
0.0352772591869952,0.0352772591869952
0.062632802139381,0.062632802139381
0.12348505528828,0.12348505528828
0.104877897069928,0.104877897069928
-0.039496795015674,-0.039496795015674
-0.0394967950156864,-0.0394967950156864
-0.039496795015711,-0.039496795015711
-0.0690245571685695,-0.0690245571685695
0.0941455213018914,0.0941455213018914
0.238789963264652,0.238789963264652
0.341638909767629,0.341638909767629
0.41168220179286,0.41168220179286
0.478270855567179,0.478270855567179
0.621852439465026,0.621852439465026
0.802763675791414,0.802763675791414
1.0255207423534,1.0255207423534
1.2736565472653,1.2736565472653
1.44932410549599,1.44932410549599
1.46981468534761,1.46981468534761
1.4569676495837,1.4569676495837
1.46054980543227,1.46054980543227
1.48752905847328,1.48752905847328
1.58957981493808,1.58957981493808
1.7167872273123,1.7167872273123
1.7464329119606,1.7464329119606
1.63653959980752,1.63653959980752
1.55869656142966,1.55869656142966
1.52032932540426,1.52032932540426
1.50198993546896,1.50198993546896
1.55025677899282,1.55025677899282
1.67522149835812,1.67522149835812
1.75148298284281,1.75148298284281
1.70547632216627,1.70547632216627
1.71219643279114,1.71219643279114
1.7886457641814,1.7886457641814
1.86223689174299,1.86223689174299
1.91533579135042,1.91533579135042
1.85077535526604,1.85077535526604
1.75946718413653,1.75946718413653
1.77202355650745,1.77202355650745
1.76259478330249,1.76259478330249
1.6967938229961,1.6967938229961
1.68421555121554,1.68421555121554
1.69012539725701,1.69012539725701
1.63098226979571,1.63098226979571
1.52584802601438,1.52584802601438
1.42808615098915,1.42808615098915
1.3222736733159,1.3222736733159
1.25019188462363,1.25019188462363
1.30301893549764,1.30301893549764
1.45692785483048,1.45692785483048
1.50810837983112,1.50810837983112
1.54104513264003,1.54104513264003
1.60101700634763,1.60101700634763
1.62110067076415,1.62110067076415
1.59205168512294,1.59205168512294
1.62601700962311,1.62601700962311
1.68673963055176,1.68673963055176
1.6583874436028,1.6583874436028
1.53850377242848,1.53850377242848
1.50403309306871,1.50403309306871
1.47493792770697,1.47493792770697
1.41345581132483,1.41345581132483
1.376306565203,1.376306565203
1.32234955349046,1.32234955349046
1.35384306661488,1.35384306661488
1.43562651894846,1.43562651894846
1.47544175732082,1.47544175732082
1.56066292839089,1.56066292839089
1.57425769787836,1.57425769787836
1.56068621209887,1.56068621209887
1.62325842558548,1.62325842558548
1.72357865607392,1.72357865607392
1.72700624185996,1.72700624185996
1.58595790589589,1.58595790589589
1.4878154954512,1.4878154954512
1.52678006450173,1.52678006450173
1.60611396208302,1.60611396208302
1.68400324526336,1.68400324526336
1.76513802954626,1.76513802954626
1.88220567003633,1.88220567003633
2.01955411430748,2.01955411430748
2.0361261258886,2.0361261258886
1.93105588343677,1.93105588343677
1.79822232582538,1.79822232582538
1.69654872593039,1.69654872593039
1.64975908969238,1.64975908969238
1.68102380458437,1.68102380458437
1.70562334001393,1.70562334001393
1.74081525103645,1.74081525103645
1.73848441949559,1.73848441949559
1.67430153046197,1.67430153046197
1.62575684237814,1.62575684237814
1.59223938443183,1.59223938443183
1.53151696999459,1.53151696999459
1.42557773682513,1.42557773682513
1.29266301618484,1.29266301618484
